1.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	
1.0000000000000000e+000	4.3607292572595657e-061	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	
1.0000000000000000e+000	4.5934202611387054e-032	1.1115094228465463e-075	0.0000000000000000e+000	0.0000000000000000e+000	
1.0000000000000000e+000	2.1347648003393578e-031	2.2386429604854903e-069	2.2097840024412602e-129	0.0000000000000000e+000	
8.4030965281209613e-001	1.5969034718790379e-001	3.4987047884665679e-070	3.0169217336243559e-128	5.7467548865515263e-153	
1.3478712870488276e-030	1.0000000000000000e+000	4.4949157885950803e-061	3.8934327117813141e-121	1.3660335586983826e-180	
2.2350746213214324e-061	1.0000000000000000e+000	1.6141490789881873e-030	4.1881320679329770e-116	1.8714292773006204e-170	
7.8466408868527179e-062	6.6985371093768162e-002	9.3301462890623177e-001	3.6555229234424379e-113	1.1605667285338751e-142	
2.7339267804448014e-062	4.4871652140585343e-003	9.9551283478594133e-001	5.1210445018395313e-081	2.3995944928844521e-141	
9.3166298222990906e-063	3.0057808802514432e-004	9.9969942191197481e-001	1.3313786626894510e-078	6.6383427407330190e-111	
2.9654075034283033e-063	2.0129283418026579e-005	9.9997987071658201e-001	3.2923877770470392e-076	2.8638831982031434e-110	
7.3620124935142837e-064	1.3427461830893438e-006	9.9999865725381687e-001	9.3907681505549251e-074	8.7040513897614355e-110	
2.3626221854572502e-094	8.4295102041093526e-008	9.9999991570489788e-001	1.2866375479369684e-060	1.7917105889492208e-109	
8.8846331009270568e-106	5.1293509310623763e-039	1.0000000000000000e+000	1.1343001567348300e-030	1.8847739948945274e-109	
1.3575602490858806e-135	3.0053424941316453e-069	9.0831613535548285e-031	1.0000000000000000e+000	9.6048691872076243e-137	
2.0864481637006086e-165	1.7608777633087252e-099	8.2502760356546282e-061	1.0000000000000000e+000	1.1060608030281928e-105	
3.2258454211676802e-195	1.0317611248043101e-129	7.4937626106456714e-091	1.0000000000000000e+000	1.4949997476880733e-104	
5.0178966889070996e-225	6.0457840870361187e-160	6.8066181163152913e-121	1.0000000000000000e+000	2.0330266975760100e-103	
7.8541399867781334e-255	3.5429410917434790e-190	6.1824817293440047e-151	1.0000000000000000e+000	2.7818997271561429e-102	
1.2371796179749987e-284	2.0765214677056489e-220	5.6155758848510020e-181	1.0000000000000000e+000	3.8308465897429252e-101	
1.9614827202403500e-314	1.2173305739603289e-250	5.1006527946553200e-211	1.0000000000000000e+000	5.3096194330676590e-100	
0.0000000000000000e+000	7.1391048473404683e-281	4.6329458693654456e-241	1.0000000000000000e+000	7.4081520439576425e-099	
0.0000000000000000e+000	4.1893603483003970e-311	4.2081255947263853e-271	1.0000000000000000e+000	1.0406361785910668e-097	
0.0000000000000000e+000	0.0000000000000000e+000	3.8222594538401795e-301	1.0000000000000000e+000	1.4719648703362051e-096	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	2.0968858769246166e-095	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	3.0088656768201238e-094	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	4.3496660670317239e-093	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	6.3359439251859966e-092	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	9.3014068271952443e-091	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	1.3763966061113114e-089	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	2.0529210419310913e-088	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	3.0752754283601698e-087	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	4.3657972622333523e-086	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	2.3557543726527708e-083	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	1.1028452205050915e-083	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	1.7197225078519017e-082	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	2.7079998717236135e-081	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	4.3206736537794396e-080	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	7.3064341670369338e-079	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	2.0703719558933747e-077	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	2.4915149129238574e-075	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	5.7050937105608138e-073	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	1.4118624342443086e-070	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	3.5515549356619887e-068	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	9.0494348228538163e-066	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	2.3882020402599258e-063	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	2.8689877178245944e-060	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	1.0615243342516070e-030	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	2.0315692077499695e-024	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	4.1272734458778401e-048	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	8.3848416446095320e-072	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.7090280175630604e-100	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.7417006120164724e-129	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	3.5499956591982809e-158	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	3.6178632232711908e-187	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	3.6870282554807868e-216	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	3.7575155603649796e-245	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0211601111109527e-274	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	2.7835899328511857e-304	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	0.0000000000000000e+000	1.0000000000000000e+000	
